ID,Type,SKU,"GTIN, UPC, EAN, or ISBN",Name,Published,Is featured?,Visibility in catalog,Short description,Description,Date sale price starts,Date sale price ends,Tax status,Tax class,In stock?,Stock,Low stock amount,Backorders allowed?,Sold individually?,Weight (kg),Length (cm),Width (cm),Height (cm),Allow customer reviews?,Purchase note,Sale price,Regular price,Categories,Tags,Shipping class,Images,Download limit,Download expiry days,Parent,Grouped products,Upsells,Cross-sells,External URL,Button text,Position,Brands,Attribute 1 name,Attribute 1 value(s),Attribute 1 visible,Attribute 1 global,Attribute 2 name,Attribute 2 value(s),Attribute 2 visible,Attribute 2 global
2931,simple,BSA-00392-C,,Industrial Right Compensating Foot,1,0,visible,Achieve precise stitching with the Industrial Right Compensating Foot for your sewing machine.,"The Industrial Right Compensating Foot is a must-have attachment for industrial sewing machines. It allows for accurate stitching and precise seam allowance control, making it perfect for professional sewing projects. Upgrade your sewing experience with this high-quality foot attachment.",,,taxable,,1,41,,0,0,0.02,,,,1,,6000,7000,"Sewing Machine Foot > Industrial Foots & Attachments, Sewing Machine Foot",,,"https://bavicsewingaccessories.com.ng/wp-content/uploads/2025/04/image_0181.jpg, https://bavicsewingaccessories.com.ng/wp-content/uploads/2025/04/image_0181-1.jpg, https://bavicsewingaccessories.com.ng/wp-content/uploads/2025/04/image_0181-2.jpg",,,,,,,,,0,,,,,,,,,
2932,simple,BSA-00393-C,,Industrial P5W Gathering Foot,1,0,visible,Achieve precise and efficient gathering with our Industrial P5W Gathering Foot.,"The Industrial P5W Gathering Foot is a must-have attachment for your sewing machine. It allows you to create perfectly even gathers on fabric, saving you time and effort. Compatible with most industrial sewing machines, this foot is durable and easy to use. Upgrade your sewing projects with this essential tool.",,,taxable,,1,56,,0,0,0.03,,,,1,,6500,7500,"Sewing Machine Foot > Industrial Foots & Attachments, Sewing Machine Foot",,,"https://bavicsewingaccessories.com.ng/wp-content/uploads/2025/04/image_0182.jpg, https://bavicsewingaccessories.com.ng/wp-content/uploads/2025/04/image_0182-1.jpg, https://bavicsewingaccessories.com.ng/wp-content/uploads/2025/04/image_0182-2.jpg",,,,,,,,,0,,Color,Silver,1,1,,,,
2933,simple,BSA-00394-C,,Industrial P5 Gathering Foot,1,0,visible,Easily gather and attach fabric with precision using our Industrial P5 Gathering Foot.,"The Industrial P5 Gathering Foot is a versatile tool for sewing professionals. This foot easily gathers fabric while attaching it to your project with precision, saving you time and effort. Compatible with most industrial sewing machines, this foot is a must-have for any sewing enthusiast looking to create beautiful gathers in their projects.",,,taxable,,1,157,,0,0,0.02,,,,1,,6000,7000,"Sewing Machine Foot > Industrial Foots & Attachments, Sewing Machine Foot",,,"https://bavicsewingaccessories.com.ng/wp-content/uploads/2025/04/image_0183.jpg, https://bavicsewingaccessories.com.ng/wp-content/uploads/2025/04/image_0183-1.jpg, https://bavicsewingaccessories.com.ng/wp-content/uploads/2025/04/image_0183-2.jpg",,,,,,,,,0,,Color,Silver,1,1,,,,
2934,simple,BSA-00395-C,,Industrial Open Toe Compensating Foot,1,0,visible,Achieve precise stitching with the Industrial Open Toe Compensating Foot.,"The Industrial Open Toe Compensating Foot is designed to provide clear visibility while sewing, allowing for precise stitching on a variety of fabrics. Compatible with industrial sewing machines, this foot is perfect for creating professional-looking projects with ease.",,,taxable,,1,15,,0,0,0.04,,,,1,,10000,11500,"Sewing Machine Foot > Industrial Foots & Attachments, Sewing Machine Foot",,,"https://bavicsewingaccessories.com.ng/wp-content/uploads/2025/04/image_0184.jpg, https://bavicsewingaccessories.com.ng/wp-content/uploads/2025/04/image_0184-1.jpg, https://bavicsewingaccessories.com.ng/wp-content/uploads/2025/04/image_0184-2.jpg, https://bavicsewingaccessories.com.ng/wp-content/uploads/2025/04/image_0184-3.jpg, https://bavicsewingaccessories.com.ng/wp-content/uploads/2025/04/image_0184-4.jpg",,,,,,,,,0,,,,,,,,,
2935,simple,BSA-00396-C,,Industrial Needle Plate (Type E),1,0,visible,Improve your sewing machine's performance with our durable Industrial Needle Plate (Type E).,"Upgrade your industrial sewing machine with our high-quality Industrial Needle Plate (Type E). Made from durable materials, this needle plate is designed to provide smooth and precise stitching for all your sewing projects. Compatible with a variety of industrial sewing machines, this needle plate is a must-have accessory for any serious seamstress or tailor.",,,taxable,,1,47,,0,0,0.07,,,,1,,4000,4500,"Sewing Machine Foot > Industrial Foots & Attachments, Sewing Machine Foot",,,"https://bavicsewingaccessories.com.ng/wp-content/uploads/2025/04/image_0185.jpg, https://bavicsewingaccessories.com.ng/wp-content/uploads/2025/04/image_0185-1.jpg, https://bavicsewingaccessories.com.ng/wp-content/uploads/2025/04/image_0185-2.jpg, https://bavicsewingaccessories.com.ng/wp-content/uploads/2025/04/image_0185-3.jpg, https://bavicsewingaccessories.com.ng/wp-content/uploads/2025/04/image_0185-4.jpg",,,,,,,,,0,,Color,Silver,1,1,,,,
2936,simple,BSA-00397-C,,Industrial Needle Guard Foot,1,0,visible,Protect your fingers with the Industrial Needle Guard Foot for seamless sewing on heavy-duty fabrics.,"The Industrial Needle Guard Foot is a must-have attachment for your sewing machine when working with thick materials. This foot provides a protective guard around the needle, preventing accidental injuries to your fingers while ensuring precise stitching. Perfect for industrial sewing projects, this foot allows you to focus on your work without worrying about safety hazards.",,,taxable,,1,21,,0,0,0.02,,,,1,,5500,6500,"Sewing Machine Foot > Industrial Foots & Attachments, Sewing Machine Foot",,,"https://bavicsewingaccessories.com.ng/wp-content/uploads/2025/04/image_0186.jpg, https://bavicsewingaccessories.com.ng/wp-content/uploads/2025/04/image_0186-1.jpg, https://bavicsewingaccessories.com.ng/wp-content/uploads/2025/04/image_0186-2.jpg, https://bavicsewingaccessories.com.ng/wp-content/uploads/2025/04/image_0186-3.jpg, https://bavicsewingaccessories.com.ng/wp-content/uploads/2025/04/image_0186-4.jpg, https://bavicsewingaccessories.com.ng/wp-content/uploads/2025/04/image_0186-5.jpg, https://bavicsewingaccessories.com.ng/wp-content/uploads/2025/04/image_0186-6.jpg",,,,,,,,,0,,Color,Silver,1,1,,,,
2937,simple,BSA-00398-C,,Industrial Machine Regular Foot,1,0,visible,Enhance your industrial sewing machine with this durable regular foot attachment.,"Improve the efficiency and precision of your industrial sewing machine with this high-quality regular foot attachment. Made to withstand heavy use, this foot attachment is essential for professional sewing projects.",,,taxable,,1,19,,0,0,0.02,,,,1,,4500,5000,"Sewing Machine Foot > Industrial Foots & Attachments, Sewing Machine Foot",,,"https://bavicsewingaccessories.com.ng/wp-content/uploads/2025/04/image_0187.jpg, https://bavicsewingaccessories.com.ng/wp-content/uploads/2025/04/image_0187-1.jpg",,,,,,,,,0,,,,,,,,,
2938,simple,BSA-00399-C,,Industrial Sewing Machine Versatile Needle Screw,1,0,visible,Upgrade your industrial sewing machine with the versatile needle screw for precise stitching.,Enhance the performance of your industrial sewing machine with this versatile needle screw. Perfect for achieving precise stitching and ensuring smooth operation. Compatible with a variety of industrial foots and attachments.,,,taxable,,1,87,,0,0,0.01,,,,1,,9000,10000,"Sewing Machine Foot > Industrial Foots & Attachments, Screwdrivers and Screws",,,"https://bavicsewingaccessories.com.ng/wp-content/uploads/2025/04/image_0188.jpg, https://bavicsewingaccessories.com.ng/wp-content/uploads/2025/04/image_0188-1.jpg, https://bavicsewingaccessories.com.ng/wp-content/uploads/2025/04/image_0188-2.jpg",,,,,,,,,0,,,,,,,,,
2939,simple,BSA-00400-C,,Industrial Sewing Machine Feed Dog Cover/Darning Plate,1,0,visible,Protect your industrial sewing machine with this Feed Dog Cover/Darning Plate for precise stitching.,"Ensure smooth and precise stitching with this sturdy Feed Dog Cover/Darning Plate for industrial sewing machines. Made of durable material, this attachment protects the feed dogs and allows for intricate darning work. Upgrade your sewing experience with this essential tool.",,,taxable,,1,11,,0,0,0.04,,,,1,,5500,6500,"Sewing Machine Foot > Industrial Foots & Attachments, Sewing Machine Foot",,,"https://bavicsewingaccessories.com.ng/wp-content/uploads/2025/04/image_0189.jpg, https://bavicsewingaccessories.com.ng/wp-content/uploads/2025/04/image_0189-1.jpg, https://bavicsewingaccessories.com.ng/wp-content/uploads/2025/04/image_0189-2.jpg, https://bavicsewingaccessories.com.ng/wp-content/uploads/2025/04/image_0189-3.jpg",,,,,,,,,0,,,,,,,,,
2940,simple,BSA-00401-C,,Industrial Left Compensating Foot,1,0,visible,Achieve precise stitching with the Industrial Left Compensating Foot.,"The Industrial Left Compensating Foot is a must-have attachment for sewing machines, providing accurate left-side stitching for professional results. Compatible with a variety of industrial machines.",,,taxable,,1,8,,0,0,0.02,,,,1,,5500,6500,"Sewing Machine Foot > Industrial Foots & Attachments, Sewing Machine Foot",,,https://bavicsewingaccessories.com.ng/wp-content/uploads/2025/04/image_0190.jpg,,,,,,,,,0,,,,,,,,,
2941,simple,BSA-00402-C,,Industrial Left & Right Zipper Foot,1,0,visible,Improve your sewing efficiency with Industrial Left & Right Zipper Foot.,Increase your sewing precision and speed with this Industrial Left & Right Zipper Foot. Perfect for attaching zippers on heavy-duty fabrics with ease.,,,taxable,,1,50,,0,0,0.02,,,,1,,5500,6500,"Sewing Machine Foot > Industrial Foots & Attachments, Sewing Machine Foot",,,"https://bavicsewingaccessories.com.ng/wp-content/uploads/2025/04/image_0191.jpg, https://bavicsewingaccessories.com.ng/wp-content/uploads/2025/04/image_0191-1.jpg",,,,,,,,,0,,Color,Silver,1,1,,,,
2942,simple,BSA-00403-C,,Industrial Left & Right Teflon Zipper Foot,1,0,visible,Upgrade your sewing machine with the Industrial Left & Right Teflon Zipper Foot for precise and smooth zipper installations.,"Elevate your industrial sewing machine capabilities with the Industrial Left & Right Teflon Zipper Foot. This specialized foot allows for effortless insertion of zippers on a variety of fabrics, ensuring clean and professional results every time. The Teflon coating reduces friction, making it easier to sew delicate materials without sticking. Improve your sewing projects with this high-quality attachment.",,,taxable,,1,54,,0,0,0.02,,,,1,,5500,6500,"Sewing Machine Foot > Industrial Foots & Attachments, Sewing Machine Foot",,,"https://bavicsewingaccessories.com.ng/wp-content/uploads/2025/04/image_0192.jpg, https://bavicsewingaccessories.com.ng/wp-content/uploads/2025/04/image_0192-1.jpg, https://bavicsewingaccessories.com.ng/wp-content/uploads/2025/04/image_0192-2.jpg, https://bavicsewingaccessories.com.ng/wp-content/uploads/2025/04/image_0192-3.jpg",,,,,,,,,0,,Color,White,1,1,,,,
2943,simple,BSA-00404-C,,Industrial Left & Right Compensating Foot,1,0,visible,Achieve precise stitching with Industrial Left & Right Compensating Foot for your sewing machine.,"The Industrial Left & Right Compensating Foot is a must-have attachment for your sewing machine. With this foot, you can easily achieve precise stitching, especially when working with fabrics that require extra care and attention. Whether you are a seasoned professional or a beginner, this foot will help you create beautiful and professional-looking projects. Add this versatile foot to your collection today and take your sewing skills to the next level.",,,taxable,,1,,,0,0,0.06,,,,1,,11000,12500,"Sewing Machine Foot > Industrial Foots & Attachments, Sewing Machine Foot",,,https://bavicsewingaccessories.com.ng/wp-content/uploads/2025/04/image_0193.jpg,,,,,,,,,0,,Color,Silver,1,1,,,,
2944,simple,BSA-00405-C,,Insulated Teflon Hose for Industrial Iron,1,0,visible,Keep your industrial iron running smoothly with our Insulated Teflon Hose. Perfect for high heat and steam applications.,"Our Insulated Teflon Hose is designed specifically for industrial irons, providing a durable and heat-resistant solution for steam and high heat applications. The Teflon material ensures smooth and efficient steam flow, while the insulation helps to maintain consistent temperature levels. Keep your iron operating at its best with this reliable hose.",,,taxable,,1,49,,0,0,0.4,,,,1,,18000,19500,Pressing Iron & Steamers,,,"https://bavicsewingaccessories.com.ng/wp-content/uploads/2025/04/image_0194.jpg, https://bavicsewingaccessories.com.ng/wp-content/uploads/2025/04/image_0194-1.jpg, https://bavicsewingaccessories.com.ng/wp-content/uploads/2025/04/image_0194-2.jpg, https://bavicsewingaccessories.com.ng/wp-content/uploads/2025/04/image_0194-3.jpg",,,,,,,,,0,,,,,,,,,
2945,simple,BSA-00406-C,,Industrial Invisible Zipper Foot,1,0,visible,Easily attach invisible zippers with precision using this Industrial Invisible Zipper Foot.,"The Industrial Invisible Zipper Foot is designed for use with industrial sewing machines, allowing for easy and precise attachment of invisible zippers. This specialized foot ensures a professional finish on garments and projects. Upgrade your sewing machine with this essential attachment.",,,taxable,,1,100,,0,0,0.02,,,,1,,5500,6500,"Sewing Machine Foot > Industrial Foots & Attachments, Sewing Machine Foot",,,"https://bavicsewingaccessories.com.ng/wp-content/uploads/2025/04/image_0195.jpg, https://bavicsewingaccessories.com.ng/wp-content/uploads/2025/04/image_0195-1.jpg, https://bavicsewingaccessories.com.ng/wp-content/uploads/2025/04/image_0195-2.jpg, https://bavicsewingaccessories.com.ng/wp-content/uploads/2025/04/image_0195-3.jpg, https://bavicsewingaccessories.com.ng/wp-content/uploads/2025/04/image_0195-4.jpg",,,,,,,,,0,,Color,Silver,1,1,,,,
2947,simple,BSA-00407-C,,Industrial Gold Plated Bobbin Case,1,0,visible,Enhance your sewing machine with this durable Industrial Gold Plated Bobbin Case. Perfect for professional sewing projects.,"Upgrade your sewing machine with the Industrial Gold Plated Bobbin Case. Made of high-quality materials, this bobbin case is designed to withstand the rigors of heavy-duty sewing projects. The gold plating not only adds a touch of elegance to your machine but also provides a smooth surface for the thread to glide effortlessly. Perfect for professional seamstresses and hobbyists alike, this bobbin case ensures consistent tension and smooth stitching every time. Elevate your sewing experience with this reliable and durable accessory.",,,taxable,,1,25,,0,0,0.03,,,,1,,4000,4500,Bobbins & Cases,,,"https://bavicsewingaccessories.com.ng/wp-content/uploads/2025/04/image_0196.jpg, https://bavicsewingaccessories.com.ng/wp-content/uploads/2025/04/image_0196-1.jpg, https://bavicsewingaccessories.com.ng/wp-content/uploads/2025/04/image_0196-2.jpg, https://bavicsewingaccessories.com.ng/wp-content/uploads/2025/04/image_0196-3.jpg",,,,,,,,,0,,Color,"Gold, Silver",1,1,,,,
2948,simple,BSA-00408-C,,DP*5 German Groz Beckert Needle (Size 16),1,0,visible,High-quality German Groz Beckert needle in size 16 for precise stitching.,"Elevate your sewing projects with the DP*5 German Groz Beckert Needle in size 16. Made with precision and durability in mind, this needle ensures smooth and accurate stitching every time. Perfect for a wide range of fabrics, this needle is a must-have for any sewing enthusiast.",,,taxable,,1,,,0,0,0.01,,,,1,,5500,6500,Needles & Pins,,,https://bavicsewingaccessories.com.ng/wp-content/uploads/2025/04/image_0197.jpg,,,,,,,,,0,,Color,Silver,1,1,,,,
2949,simple,BSA-00409-C,,DCx1 Flying Tiger Needle (Size 16),1,0,visible,Upgrade your sewing game with the DCx1 Flying Tiger Needle in size 16.,"Elevate your sewing projects with the high-quality DCx1 Flying Tiger Needle in size 16. Designed for durability and precision, this needle is perfect for heavy-duty fabrics and ensures smooth and professional stitching every time. Say goodbye to skipped stitches and broken needles with this reliable tool in your sewing kit.",,,taxable,,1,5,,0,0,0.01,,,,1,,4000,4500,Needles & Pins,,,"https://bavicsewingaccessories.com.ng/wp-content/uploads/2025/04/image_0198.jpg, https://bavicsewingaccessories.com.ng/wp-content/uploads/2025/04/image_0198-1.jpg, https://bavicsewingaccessories.com.ng/wp-content/uploads/2025/04/image_0198-2.jpg",,,,,,,,,0,,Color,Silver,1,1,,,,
2950,simple,BSA-00410-C,,Industrial Flatlock Foot,1,0,visible,Achieve professional-looking flatlock seams with ease using this Industrial Flatlock Foot.,"The Industrial Flatlock Foot is a must-have attachment for any sewing machine enthusiast looking to create professional-quality flatlock seams. This foot is designed to easily guide fabric layers together and create a flat, secure seam for a clean and polished finish. Whether you are working on activewear, swimwear, or other stretchy fabrics, this foot will help you achieve flawless results every time. Upgrade your sewing game with the Industrial Flatlock Foot.",,,taxable,,1,40,,0,0,0.02,,,,1,,10000,11500,"Sewing Machine Foot > Industrial Foots & Attachments, Sewing Machine Foot",,,"https://bavicsewingaccessories.com.ng/wp-content/uploads/2025/04/image_0199.jpg, https://bavicsewingaccessories.com.ng/wp-content/uploads/2025/04/image_0199-1.jpg, https://bavicsewingaccessories.com.ng/wp-content/uploads/2025/04/image_0199-2.jpg, https://bavicsewingaccessories.com.ng/wp-content/uploads/2025/04/image_0199-3.jpg",,,,,,,,,0,,Color,Silver,1,1,,,,
2951,simple,BSA-00411-C,,Industrial Elastic Foot,1,0,visible,Upgrade your sewing machine with the Industrial Elastic Foot for precise and professional results.,"The Industrial Elastic Foot is a must-have attachment for sewing machines, allowing for precise and professional results when working with elastic materials. This foot is designed to securely hold elastic in place while sewing, ensuring a clean and even finish on your projects. Perfect for garments, accessories, and more, this foot is a game-changer for any sewing enthusiast.",,,taxable,,1,67,,0,0,0.04,,,,1,,7000,8000,"Sewing Machine Foot > Industrial Foots & Attachments, Sewing Machine Foot",,,"https://bavicsewingaccessories.com.ng/wp-content/uploads/2025/04/image_0200.jpg, https://bavicsewingaccessories.com.ng/wp-content/uploads/2025/04/image_0200-1.jpg, https://bavicsewingaccessories.com.ng/wp-content/uploads/2025/04/image_0200-2.jpg",,,,,,,,,0,,Color,Silver,1,1,,,,
2952,simple,BSA-00412-C,,Industrial Edge Stitch Foot,1,0,visible,Achieve professional-looking edge stitching with ease using our Industrial Edge Stitch Foot.,"Our Industrial Edge Stitch Foot is designed to help you achieve precise and professional-looking edge stitching on your projects. This presser foot guides the fabric along the edge for clean and accurate stitching, making it perfect for creating neat finishes on garments, bags, and other sewing projects. Upgrade your sewing machine with this essential attachment for professional results every time.",,,taxable,,1,59,,0,0,0.02,,,,1,,7000,8000,"Sewing Machine Foot > Industrial Foots & Attachments, Sewing Machine Foot",,,"https://bavicsewingaccessories.com.ng/wp-content/uploads/2025/04/image_0201.jpg, https://bavicsewingaccessories.com.ng/wp-content/uploads/2025/04/image_0201-1.jpg, https://bavicsewingaccessories.com.ng/wp-content/uploads/2025/04/image_0201-2.jpg, https://bavicsewingaccessories.com.ng/wp-content/uploads/2025/04/image_0201-3.jpg",,,,,,,,,0,,,,,,,,,
2953,simple,BSA-00413-C,,DPx5 Organ Needle (size 16),1,0,visible,DPx5 Organ Needle (size 16) for precise stitching on heavy fabrics.,"The DPx5 Organ Needle in size 16 is designed for heavy fabrics, providing precise and consistent stitching. Perfect for professional and DIY sewing projects.",,,taxable,,1,3,,0,0,0.01,,,,1,,5500,6500,Needles & Pins,,,https://bavicsewingaccessories.com.ng/wp-content/uploads/2025/04/image_0202.jpg,,,,,,,,,0,,Color,Silver,1,1,,,,
2954,simple,BSA-00414-C,,Industrial Double Wheel Rolling Foot,1,0,visible,Upgrade your sewing machine with the Industrial Double Wheel Rolling Foot for precise and smooth stitching.,"The Industrial Double Wheel Rolling Foot is a must-have attachment for any sewing machine enthusiast. This foot ensures precise and smooth stitching, making it perfect for heavy-duty projects. With its double wheels, it glides effortlessly over various fabric types, providing consistent results every time. Upgrade your sewing experience with this high-quality industrial foot attachment.",,,taxable,,1,27,,0,0,0.03,,,,1,,9000,10000,"Sewing Machine Foot > Industrial Foots & Attachments, Sewing Machine Foot",,,"https://bavicsewingaccessories.com.ng/wp-content/uploads/2025/04/image_0203.jpg, https://bavicsewingaccessories.com.ng/wp-content/uploads/2025/04/image_0203-1.jpg",,,,,,,,,0,,,,,,,,,
2955,simple,BSA-00415-C,,Industrial Double Rod Quilt foot,1,0,visible,Upgrade your industrial sewing machine with the Industrial Double Rod Quilt foot for precise stitching on thick fabrics.,"The Industrial Double Rod Quilt foot is a must-have attachment for any industrial sewing machine. Perfect for quilting and sewing on thick fabrics, this foot ensures precise stitching and professional results. Upgrade your sewing capabilities with this high-quality attachment.",,,taxable,,1,20,,0,0,0.05,,,,1,,10000,11500,"Sewing Machine Foot > Industrial Foots & Attachments, Sewing Machine Foot",,,"https://bavicsewingaccessories.com.ng/wp-content/uploads/2025/04/image_0204.jpg, https://bavicsewingaccessories.com.ng/wp-content/uploads/2025/04/image_0204-1.jpg, https://bavicsewingaccessories.com.ng/wp-content/uploads/2025/04/image_0204-2.jpg, https://bavicsewingaccessories.com.ng/wp-content/uploads/2025/04/image_0204-3.jpg, https://bavicsewingaccessories.com.ng/wp-content/uploads/2025/04/image_0204-4.jpg, https://bavicsewingaccessories.com.ng/wp-content/uploads/2025/04/image_0204-5.jpg, https://bavicsewingaccessories.com.ng/wp-content/uploads/2025/04/image_0204-6.jpg, https://bavicsewingaccessories.com.ng/wp-content/uploads/2025/04/image_0204-7.jpg, https://bavicsewingaccessories.com.ng/wp-content/uploads/2025/04/image_0204-8.jpg",,,,,,,,,0,,Color,Silver,1,1,,,,
2956,simple,BSA-00416-C,,DBx1 Dotec Needle (Size 12),1,0,visible,Experience precision stitching with the DBx1 Dotec Needle in size 12.,"Elevate your sewing projects with the DBx1 Dotec Needle in size 12. This high-quality needle ensures smooth and accurate stitching, making it perfect for a wide range of fabrics and projects. Upgrade your sewing experience with the DBx1 Dotec Needle.",,,taxable,,1,9,,0,0,0.01,,,,1,,5500,6000,Needles & Pins,,,"https://bavicsewingaccessories.com.ng/wp-content/uploads/2025/04/image_0205.jpg, https://bavicsewingaccessories.com.ng/wp-content/uploads/2025/04/image_0205-1.jpg, https://bavicsewingaccessories.com.ng/wp-content/uploads/2025/04/image_0205-2.jpg",,,,,,,,,0,,Color,Silver,1,1,,,,
2958,simple,BSA-00417-C,,DBx1 Organ Needle (Size 12),1,0,visible,Upgrade your sewing projects with the DBx1 Organ Needle in size 12.,"The DBx1 Organ Needle in size 12 is perfect for any sewing project, providing precision and durability. Made by a trusted brand, these needles will ensure smooth and efficient stitching every time.",,,taxable,,1,9,,0,0,0.01,,,,1,,5500,6500,Needles & Pins,,,"https://bavicsewingaccessories.com.ng/wp-content/uploads/2025/04/image_0206.jpg, https://bavicsewingaccessories.com.ng/wp-content/uploads/2025/04/image_0206-1.jpg",,,,,,,,,0,,Color,Silver,1,1,Size,"12, 14, 16, 18",1,1
2959,simple,BSA-00418-C,,Industrial Cording Foot,1,0,visible,Achieve professional quality cording with ease using this Industrial Cording Foot.,"The Industrial Cording Foot is a must-have attachment for any sewing enthusiast looking to add decorative cording to their projects with precision and ease. Made from durable materials, this foot is compatible with a wide range of industrial sewing machines, making it a versatile addition to your sewing kit. Whether you're working on upholstery, garments, or home decor items, this cording foot will help you achieve professional results every time.",,,taxable,,1,30,,0,0,0.02,,,,1,,6000,7000,"Sewing Machine Foot > Industrial Foots & Attachments, Sewing Machine Foot",,,"https://bavicsewingaccessories.com.ng/wp-content/uploads/2025/04/image_0207.jpg, https://bavicsewingaccessories.com.ng/wp-content/uploads/2025/04/image_0207-1.jpg, https://bavicsewingaccessories.com.ng/wp-content/uploads/2025/04/image_0207-2.jpg, https://bavicsewingaccessories.com.ng/wp-content/uploads/2025/04/image_0207-3.jpg",,,,,,,,,0,,Color,Silver,1,1,,,,
2960,simple,BSA-00419-C,,Industrial Bobbin Case,1,0,visible,Keep your industrial sewing machine running smoothly with this durable bobbin case.,"The Industrial Bobbin Case is designed to fit most industrial sewing machines, providing a secure and reliable hold for your bobbins. Made from high-quality materials, this bobbin case is built to withstand heavy use in industrial settings. Keep your production line running smoothly with this essential sewing accessory.",,,taxable,,1,21,,0,0,0.02,,,,1,,3000,3500,Bobbins & Cases,,,"https://bavicsewingaccessories.com.ng/wp-content/uploads/2025/04/image_0208.jpg, https://bavicsewingaccessories.com.ng/wp-content/uploads/2025/04/image_0208-1.jpg, https://bavicsewingaccessories.com.ng/wp-content/uploads/2025/04/image_0208-2.jpg, https://bavicsewingaccessories.com.ng/wp-content/uploads/2025/04/image_0208-3.jpg, https://bavicsewingaccessories.com.ng/wp-content/uploads/2025/04/image_0208-4.jpg, https://bavicsewingaccessories.com.ng/wp-content/uploads/2025/04/image_0208-5.jpg",,,,,,,,,0,,Color,Silver,1,1,,,,
2961,simple,BSA-00420-C,,Industrial Applique Foot with Guide,1,0,visible,Achieve precise stitching with the Industrial Applique Foot with Guide.,"The Industrial Applique Foot with Guide is a must-have attachment for your sewing machine, allowing you to easily create intricate applique designs with accuracy and precision. The built-in guide ensures straight and even stitching, making it ideal for professional seamstresses and quilters. Upgrade your sewing projects with this versatile and reliable foot attachment.",,,taxable,,1,,,0,0,0.03,,,,1,,10000,11500,"Sewing Machine Foot > Industrial Foots & Attachments, Sewing Machine Foot",,,"https://bavicsewingaccessories.com.ng/wp-content/uploads/2025/04/image_0209.jpg, https://bavicsewingaccessories.com.ng/wp-content/uploads/2025/04/image_0209-1.jpg, https://bavicsewingaccessories.com.ng/wp-content/uploads/2025/04/image_0209-2.jpg",,,,,,,,,0,,,,,,,,,
2962,simple,BSA-00421-C,,Industrial A10 Foot,1,0,visible,Upgrade your industrial sewing machine with the durable and versatile Industrial A10 Foot.,"The Industrial A10 Foot is a must-have attachment for any industrial sewing machine. Made with high-quality materials, this foot is designed to handle heavy-duty sewing projects with ease. Its versatile design allows for precise stitching and control, making it perfect for a wide range of sewing applications. Upgrade your sewing machine today with the Industrial A10 Foot.",,,taxable,,1,84,,0,0,0.02,,,,1,,6000,7000,"Sewing Machine Foot > Industrial Foots & Attachments, Sewing Machine Foot",,,"https://bavicsewingaccessories.com.ng/wp-content/uploads/2025/04/image_0210.jpg, https://bavicsewingaccessories.com.ng/wp-content/uploads/2025/04/image_0210-1.jpg, https://bavicsewingaccessories.com.ng/wp-content/uploads/2025/04/image_0210-2.jpg, https://bavicsewingaccessories.com.ng/wp-content/uploads/2025/04/image_0210-3.jpg, https://bavicsewingaccessories.com.ng/wp-content/uploads/2025/04/image_0210-4.jpg",,,,,,,,,0,,Color,Silver,1,1,,,,
2963,simple,BSA-00422-C,,Industrial 2in1 Gathering Foot,1,0,visible,Achieve precise gathers and pleats with ease using the Industrial 2in1 Gathering Foot.,"The Industrial 2in1 Gathering Foot is a must-have attachment for any sewing enthusiast. This versatile foot allows you to create precise gathers and pleats effortlessly, saving you time and effort. Whether you're working on curtains, dresses, or any other sewing project, this gathering foot will help you achieve professional-looking results every time. Upgrade your sewing machine with this Industrial 2in1 Gathering Foot and take your projects to the next level.",,,taxable,,1,56,,0,0,0.03,,,,1,,7000,8000,"Sewing Machine Foot > Industrial Foots & Attachments, Sewing Machine Foot",,,"https://bavicsewingaccessories.com.ng/wp-content/uploads/2025/04/image_0211.jpg, https://bavicsewingaccessories.com.ng/wp-content/uploads/2025/04/image_0211-1.jpg, https://bavicsewingaccessories.com.ng/wp-content/uploads/2025/04/image_0211-2.jpg, https://bavicsewingaccessories.com.ng/wp-content/uploads/2025/04/image_0211-3.jpg",,,,,,,,,0,,Color,Silver,1,1,,,,
2964,simple,BSA-00423-C,,Hot Scissors,1,0,visible,"Achieve precise, clean cuts with Hot Scissors. Perfect for trimming hair and fabrics with ease.","Hot Scissors are a must-have tool for any professional stylist or DIY enthusiast. With their innovative heating technology, these scissors provide clean, precise cuts that seal the ends of hair or fabric, preventing fraying and split ends. Say goodbye to uneven cuts and hello to effortlessly smooth edges. Upgrade your cutting game with Hot Scissors today.",,,taxable,,1,11,,0,0,0.6,,,,1,,37000,39000,Heating Tools,,,"https://bavicsewingaccessories.com.ng/wp-content/uploads/2025/04/image_0212.jpg, https://bavicsewingaccessories.com.ng/wp-content/uploads/2025/04/image_0212-1.jpg, https://bavicsewingaccessories.com.ng/wp-content/uploads/2025/04/image_0212-2.jpg",,,,,,,,,0,,Color,Red,1,1,,,,
2965,simple,BSA-00424-C,,Heart Retractable Tape,1,0,visible,Measure with love using the Heart Retractable Tape!,"The Heart Retractable Tape is a cute and functional measuring tool perfect for sewing, crafting, and pattern drafting. With a retractable design and heart-shaped case, it's a must-have for any creative project.",,,taxable,,1,50,,0,0,0.03,,,,1,,2000,2200,Pattern Drafting Tools > Rulers & Curves,,,https://bavicsewingaccessories.com.ng/wp-content/uploads/2025/04/image_0213.jpg,,,,,,,,,0,,Color,Blue,1,1,,,,
